Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Was Frauen träumen,https://www.filmportal.de/film/was-frauen-traeumen_b8977ffe9cda47708103caf303fe8e9a,Spielfilm,1933,Deutschland,Fritz Brunn,,"Emil Hasler, Willy Schiller",,"Nora Gregor: Rina Korff, Gustav Fröhlich: Walter König, Kurt Horwitz: Levassor, Otto Wallburg: Kleinsilber, Peter Lorre: Otto Füßli, Kriminalkommissar, Carl Auen, Eric Helgar, Kurt Lilien, Hilde Maroff, Erik Ode, Walter Steinbeck",,,,"Franz Schulz, Billy Wilder",,Jenny Pieper,,,Willy Goldberger,"Erich Giese, Wolfgang Hofmann",,,Robert Gilbert,"Willi Grabow, Alois Strasser",Robert Stolz,Oscar Joost (Orchester),Robert Stolz,,Super-Film Gmb: H (Berlin),,Julius Haimann,Géza von Bolváry,,,Käthe Kopitzke,,Rudolf Brix,,Fritz Seeger,Franz Schulz (Novelle),,"2212 m, 81 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 20.04.1933, Berlin, Titania-Palast","Zensur (DE): 11.03.1933, O.06416, Jugendverbot"
Was wissen denn Männer,https://www.filmportal.de/film/was-wissen-denn-maenner_2a1d2470251f456ca6b4186aa9a5b5e4,Spielfilm,1933,Deutschland,"Eduard Kubat, Ernst Körner",,Werner Schlichting,,"Erwin Kalser: Barthel, Buchhändler, Toni van Eyck: Hertha Barthel, Hans Brausewetter: Karl Christians, Ilse Korseck: Margot, Eduard Rothauser: Invalide Schultheiß, Hans Hermann SchaufußVater Kroschelt, Elsa Wagner: Mutter Kroschelt, Ruth Hellberg: Gertrud Kroschelt, Fritz Odemar: Oberpostsekretär Haber, Hedwig Schlichter: Frl. Berghuhn, Gerhard Dammann: Gastwirt, Erika Glässner, Theodor Loos, Julia Serda, Willi Schur, Martha Ziegler, Edith Angold, Margarete Hruby, Emilie Unda, Flockina von Platen",,,,"Hertha von Gebhardt, Hanns H. Fischer",,,,,Karl Hasselmann,,,,,Waldemar Jabs,Eduard Künneke,,Eduard Künneke,,Universum-Film AG (UFA) (Berlin),Bruno Duday,,Gerhard Lamprecht,Viktor von Struve,,Milo Harbich,,Günther Pilz,,Dr. Fritz Seidel,,,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",Uraufführung (DE): 11.01.1933,
Wege zur guten Ehe,https://www.filmportal.de/film/wege-zur-guten-ehe_846c2394fdfc4ea1ad1ce0340341d6ee,Spielfilm,1933,Deutschland,,,"Heinz Fenchel, Botho Höfer",,"Olga Tschechowa: Claire Veiler, die unbefriedigte Frau, Alfred Abel: Generaldirektor Veller, der Mann, der Kindersegen fürchtet, Hilde Hildebrand: Eugenie von Bergen, die nymphomanische Frau, Theodor Loos: Redakteur Dr. von Bergen, der betrogene Mann, Ali Ghito: Nadja, die eifersüchtige Frau, Hertha Guthmar: Marcelline, eine Studentin, Lisa Mar: Eine Gymnastiklehrerin, Lotte Lorring: Die hübsche Sekretärin, Otto Wallburg""Tange Paul""', Eheberatung, Walter Janssen: Dr. Bäumler, der Mann, der keine Zeit hat, Theodor Hendrik van de Velde: Arzt, Lilo Hartmann",,,,"Willy Haas, Adolf Trotz",,Alice Follet,,,Georg Krause,,,,,Arnold Lehmann,,,,,Gnom-Tonfilm Gmb: H (Berlin),Kurt Ulrich,Jacob Brodsky,Adolf Trotz,,,,,Eugen Klagemann,,Erich Lange,,,"1462 m, 53 min",,Selenophon/Tobis-Klangfilm,,"Zensur (DE): 07.03.1936, Verbot"
Die weiße Majestät,https://www.filmportal.de/film/die-weisse-majestaet_ec31031e02064048a06201f7357b8d25,Spielfilm,1933,Frankreich/Schweiz/Deutschland,,,Max Seefelder,,"Gustav Diessl: Jakob Burkhardt, Bergführer, Hertha Thiele: Monika Amatter, Beni Führer: Veit, ihr Bruder, Bergführer, Max Weydner: Vater Amatter, Stephan Blötzer: Stefan Thöni, Bergführer, Emil Höfer: Posthalter Thöni, sein Vater, Rolf Pinegger: Gemeindepräsident, Ernst Schrumpf: Dorfpfarrer, Thekla Ahrens: Greta, Richard Révy: Direktor des Berghotels, Werner Düby: Bauingenieur, Carl de Vogt: Dr. Reymond, Bundesrichter, David Zogg: Theodor, Bergführer, Georg Heinrich: Gerichtspräsident, Helmuth Renar: Staatsanwalt, Ernst Stahl-Nachbaur: Verteidiger, Hildegard Amon: Amerikanerin, Fritz Steuri: Hotelsekretär, Walter Brügger, Hans Brunner, Hermann Dallichow",,,,"Anton Kutter, August Kern",,"Hermann Dor, Dorothea Saumweber",,,"Otto Martini, Richard Angst (Nachaufnahmen)",,Strahm-Hügli (Bern),,,Max Rauffer,"Peter Kreuder Jr., Hilmar Georgi",,,,"Genossenschaft Filmdienst (GEFI) (Bern), Bavaria Film AG (München-Geiselgasteig), Exclusivités Giovanni Seyta (Paris)",,"August Kern, Giovanni B. Seyta","Anton Kutter, August Kern",Valérien Schmidely,,Ella Ensink,Ottilie Favini,"Josef M. Rubner, Walter Schweizer",,Karl-Albert Keller,,,,,,,
Wenn am Sonntagabend die Dorfmusik spielt,https://www.filmportal.de/film/wenn-am-sonntagabend-die-dorfmusik-spielt_e800d6a79c1941359174e9d78a507906,Spielfilm,1933,Deutschland,,,,,"Olaf Bach, Paul Beckers, Gaston Briese, Gerhard Dammann, Carl de Vogt, Else Elster, Werner Finck, Jutta Jol, Harry Liedtke, Carsta Löck, Maria Paudler, Jakob Tiedtke",,,,,,,,,Karl Hasselmann,,,,,,,,,,Terra-Film AG (Berlin),,,Charles Klein,Paul May,,Paul May,,,,,,,,,,,
Wenn ich König wär!,https://www.filmportal.de/film/wenn-ich-koenig-waer_12c4b69ada1548bea5b65dee53716de9,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,J. A. Hübler-Kahla,,,,,,,,,,,,,,
Wenn Mutter nicht zuhause ist,https://www.filmportal.de/film/wenn-mutter-nicht-zuhause-ist_31ca1fa14f794349a53be733704c8158,Spielfilm,1933,Deutschland,,,"Otto Gülstorff, Artur Günther",,"Fritz Servos, Erich Kestin, Armand Rommel, Hansi Dege, Hugo Fischer-Köppe, Friedl Hanses, Leonie Duval",,,,Fritz Servos,,,,,Willy Hameister,,,,,,Emil Palm,,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Gerhard Dammann,,,,,,,Ludwig Ruhe,,,,,,,
Der Zarewitsch,https://www.filmportal.de/film/der-zarewitsch_7030b9c74efd457695f6842920f1e66f,Spielfilm,1933,Deutschland,,,"Franz Schroedter, Walter Haag",,"Marta Eggerth: Mary Collin, Georg Alexander: Fürst Symoff, Hans Söhnker: Zarewitsch, Ery Bos: Prinzessin Dorothea, Ida Wüst: Gräfin Landa, Paul Otto: Großfürst, Anton Pointner: Adjutant, Max Gülstorff: Berthel, Paul Heidemann: Iwan, Hans Joachim SchaufußStups, Krafft-Raschig, Hans Richter, William Zeiske",,,,Georg Zoch,,"Hans Kothe, Luise Leder",,,"Karl Puth, Bruno Timm",,,,"Heinz Reichert, Béla Jenbach","Adolf Doelle, Paul Albert Lange, Frieda Lehmann",Franz Lehár,,Alfred Strasser,,Prima-Tonfilm Gmb: H (Berlin),Walter Zeiske,"Edward Mühlert, Fritz Reinhardt",Victor Janson,,,"Roger von Norman, Ludolf Grisebach",,Karl Ewald,,Dr. Fritz Seidel,,,87 min,"35mm, 1:1,37","s/w, Klangfilm",,
Zwei gute Kameraden,https://www.filmportal.de/film/zwei-gute-kameraden_a9894e655a484c7797fb80bb06d45f38,Spielfilm,1933,Deutschland,,,"Robert A. Dietrich, Bruno Lutz",,"Paul Hörbiger: Fritz Lehmann, Infanterist, Fritz Kampers: Paul Hanke, Gardist, Margot Walter: Paula, seine Braut, Jessie Vihrog: Jeanette, Hansi Arnstaedtihre Tante, Hans Hermann SchaufußEmanuel Nagel, Theaterdirektor, Senta Söneland: Emma, seine Frau, Albert Paulig: Hauptmann, Hugo Fischer-Köppe: Gendarm, Ernst Behmer, Friedrich Ettel, Oskar Höcker, Horsten, Erich Kestin, Leopold Kramer, Kitty Meinhardt, Rudolf Platte, Gustav Püttjer, Arthur Reppert, Theodor Thony",,,,Bobby E. Lüthge,,"Karl Gillmore, Jenny Pieper",,,Guido Seeber,Erich Grohmann,,,Gerd Karlick,Adolf Doelle,"Werner Schmidt-Boelcke, Rolf Marbot, Bert Margulies",,Werner Schmidt-Boelcke,,Aafa-Film AG (Berlin),,Gabriel Levy,Max Obal,,,Else Baum,,Karl Lindner,,Fritz Seeger,,,,,,,
Zwei im Sonnenschein,https://www.filmportal.de/film/zwei-im-sonnenschein_95a2c0792bd74928abd37e4f9484814a,Spielfilm,1933,Deutschland,Walter Lehmann,,Erich Czerwonski,,"Charlotte Ander: Kunstmalerin Anny, Viktor de Kowa: Antiquitätenhändler Paul Hartwig, Wera Liessem: Kunstmalerin Olly, Oscar Sabo: Pauls Onkel Hartwig, Kurt Vespermann: Zauberkünstler Winkler, Anton Pointner: Baron Ravensburg, Walter Gross: Zwirn, Theo Lingen: Verkäufer, Heinz Förster-Ludwig: Kastellan, Gerhard Dammann, Anita Mey, Else Reval, Ida Perry, Walter Steinbeck",,,,Johannes Riemann,,,,,Carl Drews,"Walter Essek, Walter von Bonhorst",,,Hans Martin Cremer,,Franz Grothe,,Franz Grothe,,T. K. Tonfilm-Produktion Gmb: H (Berlin),Fred Lyssa,"Felix Pfitzner, Ilya Salkind",Georg Jacoby,,,Martha Dübber,,Eugen Klagemann,,Eugen Hrich,,,"2171 m, 80 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
