Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Praschnas Geheimnis,https://www.filmportal.de/film/praschnas-geheimnis_be3a7e4572e2476f9c7774826f4dc6ff,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Hermann Leffler: Prof. Tarnkoff, Gelehrter, Fern Andra, Leopold von Ledebur: Dr. van Beuken, ein unheimlicher Mensch, Alfons Fryland, Nien Sön Ling: Dr. Song-Hu, sein Assistent, Heinrich Peer, Frida Richard: Frau Dr. Brandstätter, Wirtin des Bildhauers, Rudolf Hilberg: Freund des Bildhauers, Dora Bergner: Piquetta, seine Geliebte, Leonhard Haskel: Palm, Kunsthändler, Georg John: Praschna, indischer Fakir",,,,,,,,,,,,,,,,,,,Fern Andra-Film-Co. Georg Bluen (Berlin),,,Ludwig Baetz,,,,,,,,Friedrich Freska,,"6 Akte, 2458 m",,"s/w, stumm",,
Prof. Rehbein hilft aus,https://www.filmportal.de/film/prof-rehbein-hilft-aus_d3491960e40f4558ba9dd545f77df39a,Spielfilm,1922,Deutschland,,,,,"Gustav Rudolph: Kommerzienrat Müller, Leona Bergereseine Gattin, Gertrud Rottenberg: Lotte, beider Tochter, Hans Stock: Meyer, Leo Peukert: Prof. Rehbein",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,,,,,,,,,,,,,,,
"Psicha, die Tänzerin Katharina der Großen",https://www.filmportal.de/film/psicha-die-taenzerin-katharina-der-grossen_6d8321560a9c4966aff47d8d8b9bcbfe,Spielfilm,1922,Deutschland,,,A. I. Gontscharsky,,"Eugenie Chowanskaja, Ossip Runitsch, Michail Tarchanow",,,,M. Tokarskaja,,,,,Waldemar Siewerssen,,,,,,,,,,,,,Nikolai Malikoff,,,,,,,,,,,,,,
Rabbi von Bacharach,https://www.filmportal.de/film/rabbi-von-bacharach_a5c0234bc28d404b8c255723e8c047a7,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Rache der Afrikanerin,https://www.filmportal.de/film/die-rache-der-afrikanerin_d50618a5e6194fe8abdcc77c452a9854,Spielfilm,1922,Deutschland,,,"Gustav A. Knauer (europ. Bauten), Dr. F. Einar Stier (exot. Bauten), Johannes Umlauf (Urwaldszenarien u. ethnographische Ausstattung)",,"Carl de Vogt: Ingenieur Gyldendal, Nora Swinburne: Lydia Gyldendal, Lothar Mehnertvan Scheven, Gyldendals Freund, Claire Lotto: Maria Almquist, Madge Jackson: Ngumba, Carl Balta: Fridolin Rist, Lulu Hassan: Manga, Loni Nest",,,,Willy Rath,,,,,Mutz Greenbaum,,,,,,,,,,John Hagenbeck-Film Gmb: H (Berlin),,,Ernst Wendt,,,,,,,,,,"2345 m, 86 min","35mm, 1:1 ,33","s/w, stumm",,
Die Rache des Marquis Dokama,https://www.filmportal.de/film/die-rache-des-marquis-dokama_17b4daf64f124ccab162e8dd87116463,Spielfilm,1922,Deutschland,,,Kurt Dürnhöfer,,"Dary Holm, Ernst Rückert, Fritz Greiner, Carla Ferra, Ernst Schrumpf",,,,Alfred Schirokauer,,,,,Ernst Krohn,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
Robin Morris,https://www.filmportal.de/film/robin-morris_a063da7d40864c36a0335fa234a2b7c5,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Wellin,,,,,,,,,,,,,,
Der Roman einer armen Sünderin,https://www.filmportal.de/film/der-roman-einer-armen-suenderin_86418a5a701745ba81579dd5870b1957,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Lee Parry, Aruth Wartan, Eduard Rothauser, Max Wogritsch, Walter Steinbeck, Gerhard Ritterband, Gustav Birkholz, Syme Delmar, Rudolf Klein-Rohden, Josef Commer, Paul Ludwig, Hans Trautner-Hurka",,,,"Helmuth Ortmann, Leo Koffler",,,,,Paul Adler,,,,,,,,,,Eichberg-Film Gmb: H (Berlin),,,Richard Eichberg,,,,,,,,,,"6 Akte, 1947 m","35mm, 1:1,33",s/w,,
Der Roman einer Halbweltdame,https://www.filmportal.de/film/der-roman-einer-halbweltdame_f0a7991ec9504562a26936d5b3a9f31f,Spielfilm,1922,Deutschland,,,,,"Sascha Gura, Uschi Elleot, Robert Scholz, Fritz Schulz, Fritz Kampers, Conrad Curt Cappi",,,,Jane Bess,,,,,,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Die rote Marianne,https://www.filmportal.de/film/die-rote-marianne_c0d5e9bad99c4deb97fc1722042b9d6c,Spielfilm,1922,Deutschland,,,Alfred Columbus,,"Josef Reithofer, Bella Polini, Conrad Curt Cappi, Robert Scholz, Friedrich Berger, Oswald Delmor, Fritz Falkenberg, Fritz Alten, Erik Sievers, Clementine Plessner, Max Mothes",,,,Bella Polini,,,,,August Brückner,,,,,,,,,,,,,Friedrich Berger,,,,,,,,,,"6 Akte, 2196 m",,stumm,,
Der Ruf des Schicksals,https://www.filmportal.de/film/der-ruf-des-schicksals_d8b90827c002461798e7b0f2b4916442,Spielfilm,1922,Deutschland,,,Alfred Columbus,,"Xenia Desni, Fritz Kortner, Ernst Hofmann, Frida Richard, Rudolf Lettinger, Carl Günther, Maria Forescu, Georg Jurowski",,,,Johannes Brandt,,,,,Fritz Arno Wagner,,,,,,,,,,,,,Johannes Guter,,,,,,,,"Kurt Aram (Roman ""Die Kusine aus Amerika"")",,,,,,
Schamlose Seelen oder Ein Mädchenhandel,https://www.filmportal.de/film/schamlose-seelen-oder-ein-maedchenhandel_74122fdaa1d44e5ba169989f6b99ac62,Spielfilm,1922,Deutschland,,,,,"Lia Eibenschütz, Erich Kaiser-Titz, Olga Limburg: Schauspielerin Soletti, Karl Beckersachs: Hans Sanden, Priska Lovredo, Fritz Kampers, Hugo Landsberger, Helene Voß, Leonhard Haskel: Oberlehrer Elsner, Sophie Pagay: Frau Schmidt, Haushälterin",,,,Jane Bess,,,,,,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Schande,https://www.filmportal.de/film/schande_03514db217b44743aa55ecb4df2f74a7,Spielfilm,1922,Deutschland,,,,,"Lilly Flohr: Irm Bernardi, Schauspielerin, Gerda Frey: Sylvia, ihre Schwester, Robert Scholz: Peter Dorn, Anna von Palen, Fritz Kampers, Conrad Curt Cappi, Sophie Pagay, Paul Müller, Dr. Christ-Helmgard",,,,Jane Bess,,,,,,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Schatten der Vergangenheit,https://www.filmportal.de/film/schatten-der-vergangenheit_c358722f7ca34a0787fdf65206eec8e6,Spielfilm,1922,Deutschland,,,,,"Gertrud Welcker, Ernst Hofmann, Erich Kaiser-Titz, Anton Edthofer, Rudolf Biebrach, Heinrich Schroth, Erna Hauck, Josefine Dora",,,,"Wilhelm Auspitzer, Alfred Schirokauer",,,,,Georg Schubert,,,,,,,,,,,,,Rudolf Biebrach,,,,,,,,,,,,,,
Die Schatten jener Nacht,https://www.filmportal.de/film/die-schatten-jener-nacht_9ef4c22bf52f48bca2faaa54698b3844,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Hans Adalbert Schlettow: George Green, Carl W. Tetting: James Brown, Hilde Wolter: Daisy Plunkett, Adele Hartwig: Die alte Kelly, Hermann Picha: Der lahme Jonny",,,,Walter Wassermann,,,,,Hans Männling,,,,,,,,,,,,,Fred Sauer,,,,,,,,,,,,,,
Schattenkinder des Glücks,https://www.filmportal.de/film/schattenkinder-des-gluecks_2d475427dc3244779effc06ff31e3119,Spielfilm,1922,Deutschland,,,,,"Vilma Bánky, Ila Loth, Ferdinand Martini, Carl Goetz, Emil Fenyö",,,,,,,,,,,,,,,,,,,,,,Franz Osten,,,,,,,,,,,,,,
Scheine des Todes,https://www.filmportal.de/film/scheine-des-todes_68adbd44437b474aaae2c3679a8c1861,Spielfilm,1922,Deutschland,,,Stefan Lhotka,,"Alfred Abel: Lord Hull, Eva May, Iván Petrovich, Bruno Decarli, Alfons Fryland, Albert Steinrück, Arnold Korff, Hugo Döblin, Wilhelm Kaiser-Heyl, Kurt Gerron, Leonhard Haskel, Inge Helgard, Olga Tschechowa",,,,"Lothar Mendes, Paul Merzbach",,,,,Karl Puth,,,Joe May,,,,,,,May-Film Gmb: H (Berlin),,Joe May,Lothar Mendes,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Schiffbrüchigen,https://www.filmportal.de/film/die-schiffbruechigen_11c83d95ff364548a15073f81973e3ce,Spielfilm,1922,Deutschland,,,Kurt Dürnhöfer,,"Stella Gynt, Lilli Lohrer, Jack Mylong-Münz, Fritz Greiner, Wilhelm Diegelmann",,,,,,,,,Georg Schubert,,,,,,,,,,,,,Manfred Noa,,,,,,,,,,,,,,
Schminke (Sigrids Werdegang),https://www.filmportal.de/film/schminke-sigrids-werdegang_640d5753995442f4bcacdfc3af09bdd6,Spielfilm,1922,Deutschland,,,,,"Hanni Weisse, Anita Berber, Olga Engl, Boris Michailow, Paul Otto, Wilhelm Diegelmann, Hermann Picha",,,,Fritz Kaufmann,,,,,,,,,,,,,,,,,,Fritz Kaufmann,,,,,,,,,,,,,,
Die Schneiderkomteß,https://www.filmportal.de/film/die-schneiderkomtess_d42dcfc976874b9695e83bbc0715a537,Spielfilm,1922,Deutschland,,,Carl Ludwig Kirmse,,"Marija Leiko: Die junge Komteß, Paul Otto, Edith Meller, Louis Neher, Rosa Valetti",,,,Walter Schmidthässler,,,,,Ivar Petersen,,,,,,,,,,,,,Max Mack,,,,,,,,,,"6 Akte, 1895 m",35mm,stumm,,
Das schöne Mädel,https://www.filmportal.de/film/das-schoene-maedel_f093bf2c72a64c3dbefbeab1846fbf27,Spielfilm,1922,Deutschland,,,Carl Ludwig Kirmse,,"Ilka Grüning: Frau Gött, Fritz Richardalter Gött, Margit Barnay, Hella Moja: Kreszens und Afra, deren Töchter, Rudolf Klein-Rohden: Wyslicenus, Ernst Pröckl: Student Kunze, Heinz Salfner: Prof. Wessely, Alfred Haase: Baron v. Riemer, Ludwig Hartau: Warenhausbesitzer Rubiner, Dora Bergnerseine Frau, Hermann BlaßPhotograph Balduin, Fred Immler: Kavalier, Ludwig Rex: Arzt, Hermann Picha: Antiquitätenhändler, Walter Rilla: Franz, Sohn der Götts",,,,,,,,,"Eugen Hamm, Karl Blumenberg",,Haas-Heye,,,,,,,,Hella Moja-Film Gmb: H (Berlin),,Hella Moja,Max Mack,,,,,,,,Georg Hirschfeld (Roman),,"6 Akte, 2169 m","35mm, 1:1.33","s/w, stumm",,
Die Schreckensnächte auf Schloß Rochester,https://www.filmportal.de/film/die-schreckensnaechte-auf-schloss-rochester_6ed09c44b1d947d884ec2d34b4fb0ec2,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Eiko-Film AG (Berlin),,,,,,,,,,,,,,,,,
Der Schrei aus der Tiefe,https://www.filmportal.de/film/der-schrei-aus-der-tiefe_f6b2ed333d564d568bc250ee66b44ae5,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Treumann-Larsen-Film-Vertriebs-Gmb: H (Berlin),,,Siegfried Dessauer,,,,,,,,,,,,,,
Die Schuhe einer schönen Frau,https://www.filmportal.de/film/die-schuhe-einer-schoenen-frau_a929a422d35541209cba1bad555333ca,Spielfilm,1922,Deutschland,,,"Michl Fingesten, Georg Meyer",,"Margarete Lanner: Inge Jepsen, Schusterstochter, Käte Haack: Felicitas Glück, eine unwahrscheinliche Dame, Rudolf Klein-Rohden: Papa Jepsen, ein strenger Vater, Hans Brausewetter: Peter, sein verliebter Geselle, Rudolf Forster: Casanova",,,,Hans Brennert,,,,,Hans Kämpfe,,,,,,,,,,,,,Emmerich Hanus,,,,,,,,,,,,,,
Schuld und Sühne,https://www.filmportal.de/film/schuld-und-suehne_6105bac6dd194c1bb9a4dff4044bfa89,Spielfilm,1922,Deutschland,,,Hans Sohnle,,"Theodor Loos, Inge Helgard, Felix Norfolk, Rudolf Biebrach, Mabel May-Yong, Erich Walter, Leopold von Ledebur",,,,Fritz Keller,,,,,Julius Balting,,,,,,,,,,,,,Rudolf Biebrach,,,,,,,,,,,,,,
Ein Schurkenstreich,https://www.filmportal.de/film/ein-schurkenstreich_f7bcaab87aae45afbe1b396766851ae2,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das schwarze Gesicht,https://www.filmportal.de/film/das-schwarze-gesicht_2555474280c94100a6a5676424bf43c2,Spielfilm,1922,Deutschland,,,,,"Mara Tschuklewa, Irma Gerold, Fritz Greiner, Emil Fenyö",,,,Johannes Brandt,,,,,Franz Planer,,,,,,,,,,,,,Franz Osten,,,,,,,,,,"5 Akte, 1879 m, 69 min","35mm, 1:1,33","s/w, stumm",,
Der schwarze Harlekin,https://www.filmportal.de/film/der-schwarze-harlekin_53254520337f495288d238bdc920c48b,Spielfilm,1922,Deutschland,,,"Leo Pasetti, Kurt Dürnhöfer",,"Dary Holm, Ernst Rückert, Hans Lanser-Rudolff, Ernst Schrumpf, Josef Berger, Franz Seitz Sr., Paul Morgan, Max Weydner",,,,"Franz Seitz Sr., Alfred Schirokauer",,,,,Karl Vass,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Das schwarze Kuvert,https://www.filmportal.de/film/das-schwarze-kuvert_37be3e53627d44659cc8167e22e7205c,Spielfilm,1922,Deutschland,,,"Willi A. Herrmann, Albert Korell (Spezialbauten)",,"Harry Piel, Adolf Klein, Inge Helgard, Albert Paulig, Erich Sandt, Else Bodenheim, Charly Berger, Fritz Russ",,,,"Alfred Zeisler, Victor Abel, Harry Piel",,,,,"Georg Muschner, Franz Meinecke",,,,,Paul Thürnagel,,,,,Harry Piel Film Co. mb: H (Berlin),,"Harry Piel, Heinrich Nebenzahl",Harry Piel,,,,,,,,,,"6 Akte, 2448 m","35mm, 1:1.33","s/w, stumm",,
Der schwarze Montag,https://www.filmportal.de/film/der-schwarze-montag_7437436d02a74aa3bd0a93e998c9471e,Spielfilm,1922,Deutschland,,,,,"Hella Moja, Erich Kaiser-Titz, Franz W. Schröder-Schrom, Kurt Vespermann, Emil Heyse",,,,Bobby E. Lüthge,,,,,,,,,,,,,,,,,,Robert A. Dietrich,,,,,,,,,,,,,,
Die schwarze Paula,https://www.filmportal.de/film/die-schwarze-paula_81dbb7b564214ab6ad13399e25a83c5a,Spielfilm,1922,Deutschland,,,Rudi Feld,,"Margit Barnay: Paula, Paul Otto: Fred Rasmussen, Großindustrieller, Wilhelm Diegelmann: Jäger, Frida Richardseine Frau, Fritz Beckmann: Wirt zur ""Rote Henne"", Walter von Allwörden: Karl, Elsa Wagner: Paulas Nachbarin, Clementine Plessner: Paulas Tante",,,,Dr.  White,,,,,Paul Holzki,,,,,,,,,,,,,Trude Santen,,,,,,,,,,,,,,
Die schwarze Schachdame,https://www.filmportal.de/film/die-schwarze-schachdame_db5652ec07fa4e95b267df91d4059902,Spielfilm,1922,Deutschland,,,Fritz Kraencke,,"Liane Rosen: Idea, eine kapriziöse Tänzerin, Max Landa: Harald Parrik / Robert Winston, Harald Paulsen: Parriks Gehilfe Fredy, Leopold von Ledebur: Baron Milton, Mary Sklaver: Dolly Baronin Milton, Raoul Langen: Miguel Conci, Raoul Lange, Fritz Lion, Karl Harbacher, Hugo Döblin, Josef Dischner",,,,Franz Schulz,,,,,Rudolf Schlesinger,,,,,,,,,,Max Landa-Film Gmb: H (Berlin),,,Heinz Herald,,,,,,,,,,,,"s/w, stumm",,
Der schwarze Stern,https://www.filmportal.de/film/der-schwarze-stern_b17b42cc34204f0ab7822a9c4595ffd9,Spielfilm,1922,Deutschland,,,,,"Hans Mierendorff, Dora Bergner, John Gottowt, Rolf Prasch, Werner Funck, Victor Horwitz",,,,Armin Petersen,,,,,,,,,,,,,,,Lucifer-Film Co Gmb: H (Berlin),,,James Bauer,,,,,,,,,,,,,,
Schwarzwaldkinder,https://www.filmportal.de/film/schwarzwaldkinder_5070e04e22a848daaeb42daa6010510f,Spielfilm,1922,Deutschland,,,,,"Gustav Rudolph: Nikodemus Grieshaber, Großbauer, Hilde Hildebrand: Liesbeth, seine Tochter, Hans Stock: Schorsch Grieshaber, Bürgermeister, Carl Heinz Klubertanz: Hans-Jakob, sein Sohn, Max Winter: Pfarrer, Leona Bergere: Pfarrerin, Richard Ludwig: Schröder, fürstlicher Gutsverwalter, Erich Kämmerer: Gemeindediener",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Leo Peukert,,,,,,,,,,,,,,
Se. Exellenz der Revisor,https://www.filmportal.de/film/se-exellenz-der-revisor_c4a7fe5ed2e547b78a2786ecbfaaad7e,Spielfilm,1922,Deutschland,,,,,"Friedrich Zelnik, Fritz Schulz, Toni Tetzlaff, Lilly Flohr, Arnold Rieck, Wilhelm Diegelmann, Karl Harbacher",,,,,,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Sein ist das Gericht,https://www.filmportal.de/film/sein-ist-das-gericht_bf8641911415454bb5dc0a6473c08bc6,Spielfilm,1922,Deutschland,,,Franz Seemann,,"Marija Leiko, Ernst Deutsch, Hermann Vallentin, Paul Biensfeldt, Elsa Wagner, Joseph Klein, Sophie Pagay, Julietta Brandt, Max Adalbert",,,,Bruno Lange,,,,,Theodor Sparkuhl,,Ernö Metzner,,,,,,,,,,,Bruno Lange,,,,,,,,,,,,,,
Sie und die Drei,https://www.filmportal.de/film/sie-und-die-drei_d2c2f203a52943ab8436730d43641263,Spielfilm,1922,Deutschland,,,Ludwig Kainer,,"Henny Porten""Sie"", die Schauspielerin Lia Lona, Hermann Thimig: Der Sanfte, Robert Scholz: Der Stürmische, Jakob Tiedtke: Der Unbekannte, Hermann Picha: Herr mit dem Normalempfinden, Oscar Sabo: Mit Vorsicht zu genießender Herr, Paul Graetz: Regisseur, Kurt Vespermann: Dichter, Karl Huszar-Puffy: Filmdirektor, Blandine Ebinger: Zofe, Hermann Vallentin: Räuberhauptmann Krause, Leonhard Haskel: Wärter, Max Adalbert: Einseifender Herr, Hans Waßmann: Lenker der Grünen Minna, Willy Schaeffers: Vorsitzender des Lia Lona Clubs e.V., Gert Sascha: Mann mit der Flimmerkiste, Curt Bois: Hilfsregisseur, Fritz Schulz: Schuhputzer, Karl Geppert: Einnehmender Oberkellner des Hotels ""Zur Qualle"", Georg Baselt: Torhüter, Toni Zimmerer: Zugführer, Theo Siegmund: Gerichtspräsident, Anton Herrnfeld1. Verteidiger, Max Zilzer2. Verteidiger, Rudolf Meinhardt-Jünger3. Verteidiger, Hugo Döblin4. Verteidiger, Siegfried Berisch5. Verteidiger, Rudolf Bergel6. Verteidiger, Ferdinand Grünecker7. Verteidiger, Arthur Bergen8. Verteidiger, Otto Schiller9. Verteidiger, Emil Albes: Gerichtsdiener, Adolphe Engers: Schwärmer für Kino und Suppe, Franz Groß1. Ehrenmann hinter schwedischen Gardinen, Harry Lamberts-Paulsen2. Ehrenmann hinter schwedischen Gardinen, Georg John3. Ehrenmann hinter schwedischen Gardinen, Theo Lucas4. Ehrenmann hinter schwedischen Gardinen, Ernst Laskowski5. Ehrenmann hinter schwedischen Gardinen, Paul Westermeier: Sträflicher Shimmytänzer, Senta Söneland1. Ehrendame hinter schwedischen Gardinen, Margarete Kupfer2. Ehrendame hinter schwedischen Gardinen, Maria Forescu3. Ehrendame hinter schwedischen Gardinen, Josefine Dora: Mollige Badefrau, Maria Grimm-Einödshofer: Dame mit dem Scheuertuch",,,,"Max Jungk, Julius Urgiß",,,,,Helmar Lerski,,Ludwig Kainer,,,,Bruno Schulz (Kino-Musik),,,,Henny Porten-Film Gmb: H (Berlin),,Henny Porten,E. A. Dupont,Max Reichmann,,,,,,,,,"5 Akte, 2500 m","35mm, 1:1,33","s/w, stumm",,
So sind die Männer,https://www.filmportal.de/film/so-sind-die-maenner_a1a58e655be84eeead955526895e4066,Spielfilm,1922,Deutschland,,,"Martin Jacoby-Boy, Erich Grave, Fritz Maurischat",,"Harry Liedtke: Georg von Melsungen, Alice Hechy: Annemarie, Paul Heidemann: Jerôme Bonaparte, Kurt Vespermann: Florian Wunderlich, Jakob Tiedtke: Jeremias von Katzenellenbogen, Curt FußLeiter des königlichen Balletts, Marlene Dietrich: Kathrin, Charlottes Zofe, Egon von Hagen: Napoleon Bonaparte, Antonia Dietrich: Charlotte, Paul Biensfeldt: Feldmarschall, Marquisette Bosky: Prima Ballerina, Loni Nest: Lieselotte, Wilhelm Bendow: Jerômes Diener, Loni Pyrmont",,,,"Robert Liebmann, Georg Jacoby",,,,,"Max Schneider, Emil Schünemann",,,,,,,,,,,,,Georg Jacoby,,,,,,,,,,,,,,
Sodoms Ende,https://www.filmportal.de/film/sodoms-ende_effe225fdd254c6b8f6afb2809599e27,Spielfilm,1922,Deutschland,,,César Klein,,"Grete Freund, Hans Junkermann, Erna Morena, Alfred Gerasch, Ernst Gronau, Margarete Schlegel, Paul Bildt, Paul Biensfeldt",,,,"Max Jungk, Julius Urgiß",,,,,Carl Drews,,,,,,,,,,Kronenfilm (Basch-Freund) (Berlin),,,Felix Basch,,,,,,,,,,,,,,
Das Spiel mit dem Weibe,https://www.filmportal.de/film/das-spiel-mit-dem-weibe_778cba2dc2aa48cda21019a6156b7ed5,Spielfilm,1922,Deutschland,,,Robert Neppach,,"Lotte Neumann: Hanna Hart, Georg Alexander: Freiherr Karl von Settengurg, Hanni Weisse: Baroness Lisa von Reichenbach, Hans Sturm: Kutscher Friedrich Hart, Rose Veldtkirch: Lisas Freundin Irma Kluge, Erwin Fichtner: Karls Freund Bernhard Schwing, Ernst Gronau: Karls Erzieher Dr. Langenbach, Hedy Searle: Alte Jule, Hans Brausewetter: Diener Fritz, Walter Redlich: Diener Max, Josefine Dora: Dicke Köchin, Else Ferdinand: Irmas Dienstmädchen, Emil Heyse: Förster, Ruth Singer: Sportliches Mädchen",,,,Bruno Lange,,,,,Carl Drews,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,Adolf Edgar Licho,,,,,,,,,Universum-Film AG (UFA) (Berlin),"5 Akte, 2012 m","35mm, 1:1.33","s/w, stumm",,
Spiel mit Menschen,https://www.filmportal.de/film/spiel-mit-menschen_3685895e13864f9f94c08f627482a9cb,Spielfilm,1922,Deutschland,,,Fritz Kesselbauer,,"Otto Stoeckel: Torgus, Bergwerksbesitzer, Else Stieler: Margit, seine Tochter, Alfred Wötzel: Lenz, Gutsbesitzer, Karl Keßler: Dr. Randolf Sörensen, Landarzt, Maria Schippang: Brigitte, Haushälterin, Karl Walden: Bernhard Mitter, Adolf Winds: Dr. Rinken, Staatsanwalt, Karl den Giorgi: Bürgermeister, Arthur Niklas: Kommissar, Lutz Altschul",,,,Hanns Lampadius,,,,,"Heinrich Hensel, Carl Dittmann",,,,,,,,,,Lampadius & Co. Kommanditgesellschaft (DE),,,Hanns Lampadius,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das Spielzeug einer Dirne,https://www.filmportal.de/film/das-spielzeug-einer-dirne_faa0128e36744998aab27607c39d70d7,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,"Rolf Lindau-Schulz, Heinrich Schroth, Eduard von Winterstein, Colette Corder, Inge Helgard",,,,"Margarete Lindau-Schulz, Helmuth Ortmann",,,,,Hans Blech,,,,,,,,,,,,,"Ernst Fiedler-Spies, Eugen Illés",,,,,,,,,,"5 Akte, 1981 m","35mm, 1:1.33","s/w, stumm",,
Die sterbende Stadt,https://www.filmportal.de/film/die-sterbende-stadt_119fb68b78ac43539f4849b7718ad3ec,Spielfilm,1922,Deutschland,,,,,"Friedrich Kühne, Margarete Schlegel, Emil Rameau, Hans Adalbert Schlettow",,,,Holger-Madsen,,,,,,,,,,,,,,,Berg- und Sportfilm Gmb: H (Freiburg/Br.),,,Holger-Madsen,,,,,,,,,,,,,,
Sterbende Völker: Brennendes Meer,https://www.filmportal.de/film/sterbende-voelker-brennendes-meer_d7e6b6c905db4a0e9b56c48a6ba0726f,Spielfilm,1922,Deutschland,,,Walter Reimann,,"Paul Wegener, Otto Gebühr, Fritz Kortner, Friedrich Kühne, Friedrich Ulmer, Toni Wittels, Fritz Richard, Robert Leffler, Helena Makowska, Solveigh Mellin, Thea Steinbrecher, Frida Richard, Aud Egede-Nissen, Inge Krafft, Loni Nest: Kind, Luigi Serventi, Gustavo Serena, Kurt Holm, Idel Hacker, Maria Claan, Paul Burgen, Conrad Cappes",,Richard Schneider,,,,,,,"Alfredo Lenci, Hans Bloch, Helmar Lerski, Ewald Daub, Carl Hoffmann, Karl Hasselmann, Ludwig Zahn",,,,,,,,,,Monumental Filmwerke Gmb: H (München),,,Robert Reinert,,,,,,,,,,,,,,
Sterbende Völker: Heimat in Not,https://www.filmportal.de/film/sterbende-voelker-heimat-in-not_7d8e097e557e4ac0a45f3e925d894ad7,Spielfilm,1922,Deutschland,,,Walter Reimann,,"Paul Wegener, Otto Gebühr, Fritz Kortner, Friedrich Kühne, Friedrich Ulmer, Toni Wittels, Fritz Richard, Robert Leffler, Helena Makowska, Solveigh Mellin, Thea Steinbrecher, Frida Richard, Aud Egede-Nissen, Inge Krafft, Loni Nest: Kind, Gabriel Pascal, Luigi Serventi, Gustavo Serena, Kurt Holm, Idel Hacker, Maria Claan, Paul Burgen, Conrad Cappes",,Richard Schneider,,,,,,,"Alfredo Lenci, Hans Bloch, Helmar Lerski, Ewald Daub, Carl Hoffmann, Karl Hasselmann, Ludwig Zahn",,,,,,,,,,Monumental Filmwerke Gmb: H (München),,,Robert Reinert,,,,,,,,,,,,,,
Die Strandnixe,https://www.filmportal.de/film/die-strandnixe_5e8d63df0f6d4794a147217fe9b92f03,Spielfilm,1922,Deutschland,,,,,"Josef Commer: Onkel Pitt, Besitzer einer Farm in Exotien, Felix Hecht: Rolf de Jong, sein Neffe, Hans Werder: Herr Bergen, Antonie Jaeckel: Frau Bergen, Lilly Flohrbeider Tochter, Ilse Marwenga: Lissy, Freundin von Margit, Rolf Brunner: Walter Brunner, Ingenieur einer Funkstation, Julietta Brandt",,,,Kurt E. Weckwarth,,,,,,,,,,,Paul Martini,,,,,,,Max Agerty,,,,,,,,,,,,,,
